10336,Brazilian association football player
8242,
1453,"former commune in Ain, France"
9673,Dutch association football club
5843,Japanese writer
11983,French footballer
3100,German political party
7128,degree awarded waiving requirements to honour an individual
1825,"Mg-Fe-Mn-amphibole, double chain inosilicate mineral"
9798,association football club in France
1980,"town in Schleswig-Holstein, Germany"
8443,1982 film directed by Alan J. Pakula
6215,American scientist and inventor (1916-2013)
9652,French professional association football player
995,"commune in Yvelines, France"
3271,national heritage site of the Netherlands
7289,
321,"human settlement in Sovetsko-Gavansky District, Khabarovsk Krai, Russia"
7540,Music industry award
631,oblast of Ukraine
6841,award from the Geological Society of London
10177,Argentine sports club
3731,"head of government of Russia, leads the executive branch in Russia"
6314,
1624,Italian comune
4501,Pope of the Catholic Church and bishop of Rome from 1362 to 1370
8694,award presented by the Horror Writers Association
7202,annual award for the best eleven players in the National Women's Soccer League
4129,Japanese politician
9471,campaign to burn books in Nazi Germany and Austria
144,"commune in Meurthe-et-Moselle, France"
11182,Serbian footballer
9135,"commune in the metropolis of Lyon, France"
5703,"French composer, saxophonist, and clarinetist"
7147,
3679,Japanese politician (1892-1993)
2684,French physician
9404,"American biochemist, philosopher and sociologist"
2930,"university in the city of GÃ¶ttingen, Germany"
6734,
4930,Scottish politician (born 1971)
323,administrative division of the Russian Empire and the early Russian SFSR
4184,Lithuanian politician
11524,Italian footballer
11,China's Southern Dynasties (502â€?57)
7328,award
3842,British politician (born 1962)
11769,Croatian footballer
68,canton of France
10456,association football club in Austria
522,canton of France
4696,German diplomat
9183,MTV Europe Music Awards
10597,Hungarian association football club
8437,Swedish writer
819,municipality of Germany
9567,"German professional sport club based in Hamburg, founded in 1887"
5871,British theoretical evolutionary biologist and geneticist (1920-2004)
10008,association football club in Germany
7266,German writer (1926â€?020)
11490,Italian association football player
11599,"association football club in Waregem, Belgium"
7900,science award
11252,Danish footballer
2008,monarchy in Central Europe between 1804 and 1867
220,canton of France
6144,"award given by the Federal Republic of Germany to deserving people, both civil and military"
5265,"former commune in Deux-SÃ¨vres, France"
2433,"British actress, writer, producer and director"
10180,Yugoslavian footballer
3376,minor basilica in Lyon
5698,Cameroonian former soccer player
8367,"Russian-American linguist, philosopher and semiotician"
7938,1998 film by Randall Wallace
9390,"actress, activist"
3611,Maltese-British politician (1861-1940)
11557,Spanish footballer
339,former municipality in Austria
6887,German singer songwriter
565,canton of France (until March 2015)
1934,"city in Dagestan, Russia"
7246,yearly award for offline games in Germany
1869,German historian of classical antiquity
4178,Maltese politician
8880,Mexican architect (1910-1997)
2686,governing body of association football in Africa
3342,ship built in 1926
12294,Italian footballer
12089,Brazilian association football player
610,Italian comune
9005,British actor
10116,Swiss football club based in Lugano
4822,Welsh politician and MP (born 1970)
6920,award
6095,"series of literature prizes that have been awarded annually since 1973 to the best illustrated children's book of the past year, awarded by the CPNB Foundation."
8979,French businessman
10096,national association football team
5889,"writer, diplomat and politician of the Republic of the Congo"
7831,Canadian political scientist
6855,
802,"commune in Meurthe-et-Moselle, France"
8760,English actress
9551,association football club
5670,American writer
3754,American politician from Ohio (1846-1917)
625,Central European state between 1920 and 1946
6210,Austrian literature award
10385,association football club
4294,head of the Executive Board of the International Olympic Committee
974,"commune in Meurthe-et-Moselle, France"
10625,Mexican association football club
8947,"Hungarian writer, screenwriter and translator"
3297,historic fort in Minnesota near the confluence of the Mississippi and Minnesota River
11475,Belgian footballer
737,"commune in Meurthe-et-Moselle, France"
12097,Peruvian footballer
5614,American basketball player and coach
9418,award
247,"municipality in Bruck-MÃ¼rzzuschlag District, Styria, Austria"
4423,member of the Swiss Federal Council
4076,office of the head of government of Belarus
4718,Dutch politician
776,"former municipality of Finland, now part of KimitoÃ¶n"
3980,head of state of Finland
7772,2003 science fiction film directed by Rakesh Roshan
5181,former municipality of Albania
604,French department
3098,American political party
1847,Swiss chemist
12256,Algerian footballer
7917,
3838,public official
2325,King of France and Navarre 1610â€?643
59,oblast of the former Russian SFSR and Ukrainian SSR
1144,union republic of the Soviet Union
11600,Polish footballer
6068,award for research in astronomy
502,district of Austria
8665,award
3101,British politician (born 1971)
3794,most senior politician within the Conservative Party in the United Kingdom
1438,"island in the Caribbean, part of the Netherlands"
1794,sorosilicate mineral
5549,French actress (1931-2011)
8944,French academic and politician (1841-1932)
2907,
7203,German colonial governor (1840-1892)
11437,Montenegrin footballer
4240,10th Prime Minister of Norway
12001,Argentine footballer (1931-2004)
7473,annual Canadian music award category
6917,Award for an essay writer granted by the city of Amsterdam
9834,sports club in Catalonia
12284,association football player (born 1984)
4859,Grand Vizier of the Ottoman Empire (1520-1596)
8257,annual award for London's West End theatre
8891,Annual award for London's West End theatre
6825,Annual award for London's West End theatre
4236,position
5743,Indian actor
9820,association football club in Germany
11876,Spanish footballer (1972-2005)
2370,Canadian film director
5005,"former commune in Seine-Maritime, France"
691,"commune in Meurthe-et-Moselle, France"
6264,biomedical award
4942,United States general (1901-1987)
4473,Prime Minister of the Faroe Islands
1733,Israeli chess player
7252,English film director and actress
9696,"professional football club based in Kyiv, Ukraine"
4128,Irish cabinet minister
12528,Soviet cosmonaut
3107,far-right political party in Germany active between 1920 and 1945
10511,Brazilian footballer
10917,men's national association football team representing Senegal
2185,Prime Minister of Denmark from 1982 to 1993
12183,Australian soccer player
7497,German chemist
